ID;LATITUDE;LONGITUDE;NAME
113;-5.049999999999996;32.85000000000001;BELMANIP_00152
114;2.4166666666666723;13.183333333333321;BELMANIP_00154
115;1.8833333333333409;28.183333333333323;BELMANIP_00155
116;7.116666666666661;13.41666666666667;BELMANIP_00158
117;5.983333333333335;31.14999999999999;BELMANIP_00165
118;3.3166666666666638;36.983333333333334;BELMANIP_00169
119;1.2833333333333323;34.05;BELMANIP_00171
120;8.116666666666662;-11.183333333333325;BELMANIP_00172
121;2.116666666666661;32.85000000000001;BELMANIP_00173
122;10.516666666666667;-9.016666666666667;BELMANIP_00175
123;16.28333333333333;-10.783333333333347;BELMANIP_00177
124;12.349999999999996;28.749999999999986;BELMANIP_00179
125;16.483333333333334;-6.250000000000015;BELMANIP_00180
126;14.71666666666667;13.083333333333327;BELMANIP_00181
127;10.71666666666667;39.38333333333334;BELMANIP_00186
128;12.049999999999999;20.35000000000001;BELMANIP_00189
129;17.416666666666664;27.049999999999997;BELMANIP_00195
130;29.85;-4.149999999999992;BELMANIP_00201
131;22.15;-13.750000000000016;BELMANIP_00203
132;27.883333333333333;28.85000000000001;BELMANIP_00207
133;21.616666666666667;58.016666666666666;BELMANIP_00214
134;22.25;42.78333333333332;BELMANIP_00222
135;25.883333333333333;59.08333333333333;BELMANIP_00224
136;35.11666666666667;-1.0166666666666666;BELMANIP_00225
137;37.516666666666666;40.91666666666667;BELMANIP_00226
138;30.450000000000003;-7.383333333333341;BELMANIP_00228
139;34.75;9.483333333333333;BELMANIP_00229
140;31.816666666666663;20.683333333333323;BELMANIP_00230
141;30.983333333333334;31.049999999999997;BELMANIP_00233
142;38.016666666666666;40.85000000000001;BELMANIP_00234
143;39.583333333333336;58.81666666666668;BELMANIP_00241
144;44.55;38.88333333333334;BELMANIP_00243
145;43.88333333333333;-1.116666666666661;BELMANIP_00244
146;48.349999999999994;49.55;BELMANIP_00246
147;49.71666666666667;54.483333333333334;BELMANIP_00247
148;42.15;-5.116666666666661;BELMANIP_00248
149;44.88333333333333;11.950000000000001;BELMANIP_00250
150;46.11666666666667;19.91666666666667;BELMANIP_00251
151;47.11666666666667;33.31666666666668;BELMANIP_00253
152;47.85;53.016666666666666;BELMANIP_00255
153;41.983333333333334;55.516666666666666;BELMANIP_00256
154;57.61666666666667;42.55;BELMANIP_00257
155;54.75;57.38333333333334;BELMANIP_00258
156;59.68333333333334;58.64999999999999;BELMANIP_00260
157;57.28333333333333;50.61666666666666;BELMANIP_00262
158;51.95;-4.316666666666678;BELMANIP_00264
159;53.18333333333334;-0.11666666666666098;BELMANIP_00265
160;50.91666666666667;2.5499999999999963;BELMANIP_00266
161;51.08333333333333;11.483333333333333;BELMANIP_00267
162;53.28333333333333;53.249999999999986;BELMANIP_00270
163;63.18333333333334;44.016666666666666;BELMANIP_00271
164;64.18333333333334;51.14999999999999;BELMANIP_00272
165;61.916666666666664;58.35000000000001;BELMANIP_00273
166;63.916666666666664;26.716666666666654;BELMANIP_00274
167;-31.150000000000006;124.05;BELMANIP_00276
168;-34.78333333333333;141.28333333333333;BELMANIP_00277
169;-31.383333333333326;116.85000000000001;BELMANIP_00280
170;-35.849999999999994;143.01666666666662;BELMANIP_00281
171;-26.183333333333337;115.05;BELMANIP_00284
172;-23.650000000000006;124.94999999999997;BELMANIP_00285
173;-29.71666666666667;126.48333333333333;BELMANIP_00286
174;-25.349999999999994;115.88333333333331;BELMANIP_00288
175;-20.28333333333333;124.85000000000001;BELMANIP_00289
176;-29.383333333333326;133.21666666666667;BELMANIP_00291
177;-21.516666666666666;143.81666666666663;BELMANIP_00293
178;-25.516666666666666;137.98333333333332;BELMANIP_00294
179;-28.549999999999997;140.1833333333333;BELMANIP_00295
180;-16.450000000000003;142.61666666666665;BELMANIP_00296
181;-17.21666666666667;122.94999999999997;BELMANIP_00297
182;-16.25;136.94999999999996;BELMANIP_00298
183;-16.25;141.91666666666666;BELMANIP_00299
184;-19.049999999999997;123.65000000000002;BELMANIP_00300
185;-19.483333333333334;137.15;BELMANIP_00301
186;-1.7499999999999991;103.48333333333333;BELMANIP_00306
187;9.750000000000002;122.74999999999999;BELMANIP_00310
188;18.483333333333334;82.01666666666664;BELMANIP_00313
189;15.816666666666665;103.08333333333336;BELMANIP_00317
190;10.750000000000002;105.65000000000002;BELMANIP_00318
191;22.516666666666666;81.85000000000001;BELMANIP_00321
192;29.85;74.85000000000001;BELMANIP_00332
193;28.083333333333336;76.65000000000002;BELMANIP_00333
194;26.68333333333333;85.48333333333333;BELMANIP_00334
195;25.71666666666667;88.15000000000002;BELMANIP_00335
196;21.18333333333333;95.21666666666668;BELMANIP_00336
197;21.15;106.01666666666664;BELMANIP_00337
198;26.016666666666666;68.51666666666667;BELMANIP_00338
199;28.916666666666664;60.749999999999986;BELMANIP_00339
200;27.71666666666667;63.05;BELMANIP_00340
201;33.38333333333333;86.35000000000001;BELMANIP_00346
202;34.85;101.48333333333333;BELMANIP_00348
203;37.31666666666666;107.91666666666667;BELMANIP_00350
204;33.95;74.85000000000001;BELMANIP_00353
205;31.616666666666667;73.45;BELMANIP_00354
206;31.15;105.61666666666666;BELMANIP_00355
207;32.78333333333333;115.55;BELMANIP_00356
208;36.11666666666667;140.01666666666662;BELMANIP_00357
209;30.78333333333333;63.45;BELMANIP_00359
210;44.61666666666667;131.31666666666663;BELMANIP_00363
211;42.083333333333336;108.61666666666666;BELMANIP_00366
212;42.21666666666667;115.38333333333331;BELMANIP_00367
213;49.75;68.21666666666665;BELMANIP_00368
214;47.18333333333333;97.35000000000001;BELMANIP_00369
215;47.25;106.31666666666665;BELMANIP_00370
216;42.25;111.05;BELMANIP_00371
217;45.68333333333333;122.58333333333336;BELMANIP_00373
218;40.68333333333333;62.85000000000001;BELMANIP_00375
219;44.416666666666664;62.14999999999999;BELMANIP_00376
220;45.78333333333333;68.71666666666665;BELMANIP_00377
221;46.05;76.08333333333336;BELMANIP_00378
222;48.65;93.41666666666667;BELMANIP_00380
223;44.21666666666667;106.81666666666665;BELMANIP_00381
224;41.25;93.21666666666668;BELMANIP_00382
225;40.28333333333333;101.98333333333333;BELMANIP_00383
226;57.58333333333333;73.95;BELMANIP_00384
227;57.78333333333333;89.28333333333335;BELMANIP_00385
228;59.31666666666666;92.38333333333331;BELMANIP_00386
229;54.849999999999994;97.74999999999999;BELMANIP_00387
230;59.05;107.51666666666664;BELMANIP_00389
231;55.416666666666664;122.31666666666665;BELMANIP_00390
232;59.08333333333333;130.11666666666665;BELMANIP_00391
233;51.41666666666667;132.91666666666666;BELMANIP_00393
234;55.61666666666667;86.65000000000002;BELMANIP_00394
235;56.55;69.51666666666667;BELMANIP_00397
236;51.349999999999994;119.41666666666667;BELMANIP_00398
237;50.15;67.81666666666668;BELMANIP_00399
238;59.58333333333333;80.61666666666666;BELMANIP_00401
239;51.71666666666667;63.14999999999999;BELMANIP_00402
240;51.95;68.11666666666666;BELMANIP_00403
241;62.38333333333333;97.05;BELMANIP_00407
242;63.61666666666667;107.31666666666665;BELMANIP_00408
243;68.41666666666667;120.31666666666665;BELMANIP_00409
244;61.75;113.88333333333331;BELMANIP_00410
245;62.61666666666667;122.15000000000002;BELMANIP_00411
246;62.38333333333333;133.01666666666662;BELMANIP_00412
247;67.95;147.54999999999998;BELMANIP_00413
248;69.18333333333334;101.78333333333335;BELMANIP_00416
249;69.95;150.98333333333332;BELMANIP_00417
250;43.38333333333333;108.88333333333331;BELMANIP_00424
251;24.883333333333333;-14.483333333333336;BELMANIP_00425
252;45.18333333333333;102.61666666666666;BELMANIP_00429
253;38.71666666666667;89.55;BELMANIP_00430
254;-9.383333333333338;-53.71666666666667;BELMANIP_00431
255;-15.483333333333333;-66.28333333333333;BELMANIP_00432
256;-12.049999999999995;-67.15;BELMANIP_00433
257;-4.583333333333328;-60.349999999999994;BELMANIP_00434
258;-3.7833333333333306;-72.61666666666667;BELMANIP_00435
259;3.049999999999998;-69.85;BELMANIP_00436
260;0.2166666666666695;-53.41666666666667;BELMANIP_00437
261;0.7833333333333324;-62.68333333333334;BELMANIP_00438
262;26.81666666666667;97.55;BELMANIP_00440
263;13.883333333333342;106.35000000000001;BELMANIP_00441
264;13.08333333333333;105.68333333333332;BELMANIP_00442
265;-2.616666666666659;113.85000000000001;BELMANIP_00443
266;51.849999999999994;20.783333333333346;BELSK
267;35.583333333333336;9.883333333333338;BEN_SALEM
268;53.68333333333334;-105.35;BERMS_BOREAS
269;22.18333333333333;90.71666666666668;BHOLA
270;36.61666666666667;-97.51666666666667;BIL
271;-25.883333333333326;139.31666666666663;BIRDSVILLE
272;40.083333333333336;-88.38333333333334;BON
273;11.849999999999996;-3.750000000000015;BONDOUKOUI
274;40.083333333333336;-88.38333333333334;BONDVILLE
275;40.083333333333336;-105.01666666666667;BOU
276;3.116666666666661;14.583333333333327;BOUMBA_BEK
277;-10.749999999999998;-62.38333333333334;BR-JI1
278;-2.5833333333333277;-60.21666666666667;BR-MA2
279;-2.8499999999999934;-54.983333333333334;BR-SA1
280;-3.016666666666665;-54.983333333333334;BR-SA3
281;53.31666666666666;8.350000000000007;BRAKE
282;50.28333333333333;-104.71666666666667;BRATTS_LAKE
283;48.58333333333333;5.483333333333333;BURE_OPE
284;35.21666666666667;-102.11666666666666;BUSHLAND
285;-21.483333333333334;21.716666666666654;BW-GHG
286;-21.183333333333337;21.716666666666654;BW-GHM
287;-19.88333333333334;23.549999999999997;BW-MA1
288;49.71666666666667;-112.95;CA-LET
289;55.916666666666664;-98.38333333333334;CA-NS4
290;53.91666666666667;-104.71666666666667;CA-OJP
291;54.516666666666666;-105.85;CA-SF1
292;53.91666666666667;-104.68333333333334;CA-SJ1
293;53.88333333333333;-104.65;CA-SJ3
294;42.68333333333333;-80.58333333333333;CA-TP1
295;42.78333333333333;-80.48333333333333;CA-TP2
296;38.983333333333334;-75.98333333333333;CALIPSO_CROUSE_MILL
297;39.95;-76.25;CALIPSO_STRASBURG
298;39.95;-76.25;CALIPSO_W_STRASBURG
299;39.95;-76.21666666666667;CALIPSO_ZION
300;21.450000000000003;-77.85;CAMAGUEY
301;-15.549999999999995;-55.18333333333334;CAMPO_VERDE
302;38.31666666666666;-4.450000000000004;CARDENA
303;32.38333333333333;-104.25;CARLSBAD
304;36.61666666666667;-97.51666666666667;CART_SITE
305;35.68333333333333;-117.75;CHINA_LAKE
306;25.15;80.85000000000001;CHITRAKOOT
307;39.55;116.24999999999999;CN-BED
308;42.05;116.28333333333335;CN-DU2
309;40.55;108.68333333333332;CN-KU1
310;40.38333333333333;108.51666666666664;CN-KU2
311;44.15;116.31666666666665;CN-XFS
312;-15.483333333333333;-56.016666666666666;CUIABA
313;-15.716666666666667;-56.05;CUIABA-MIRANDA
314;-30.650000000000006;23.983333333333334;DAA
315;43.583333333333336;104.41666666666667;DALANZADGAD
316;50.95;13.483333333333333;DE-GRI
317;51.08333333333333;10.450000000000001;DE-HAI
318;50.483333333333334;11.450000000000001;DE-WET
319;69.45;-148.71666666666667;DEAD_HORSE
320;36.65;-116.05;DESERT_ROCK
321;40.016666666666666;-88.31666666666666;DIRECT_00001 - AGRO
322;34.38333333333333;-106.71666666666667;DIRECT_00007 - SEVI
323;-2.8499999999999934;-54.95;DIRECT_00008 - TAPA
324;60.11666666666667;-129.71666666666667;DIRECT_00039 - WatsonLake1
325;41.95;-93.78333333333333;DIRECT_00044 - WalnutCreek
326;11.049999999999999;-85.51666666666667;DIRECT_00047 - LosInocentes
327;2.6500000000000066;99.55;DIRECT_00048 - AekLoba
328;39.083333333333336;-2.116666666666661;DIRECT_00051 - Barrax
329;-32.58333333333333;116.24999999999999;DIRECT_00052 - Camerons
330;-37.45;-73.48333333333333;DIRECT_00053 - Concepcion
331;5.349999999999995;-53.25;DIRECT_00054 - Counami
332;5.349999999999995;-53.25;DIRECT_00055 - Counami2
333;53.91666666666667;13.183333333333321;DIRECT_00056 - Demmin
334;15.349999999999996;-1.5833333333333295;DIRECT_00060 - Gourma
335;31.68333333333333;-7.616666666666661;DIRECT_00061 - Haouz
336;-36.983333333333334;-60.58333333333333;DIRECT_00065 - Laprida
337;44.21666666666667;4.9166666666666705;DIRECT_00069 - PlanDeDieu
338;48.45;3.749999999999985;DIRECT_00071 - Romilly
339;-18.21666666666667;-68.21666666666667;DIRECT_00075 - Turco
340;-18.21666666666667;-68.21666666666667;DIRECT_00076 - Turco2
341;13.650000000000007;2.616666666666659;DIRECT_00077 - Wankamana
342;51.18333333333334;-1.4500000000000037;DIRECT_00079 - Chimbolton
343;-19.91666666666667;23.58333333333333;DIRECT_00083 - Maun
344;5.283333333333332;-52.91666666666667;DIRECT_00085 - GuyaFlux
345;15.416666666666673;-15.450000000000005;DIRECT_00086 - Dahra_South
346;15.450000000000005;-15.416666666666673;DIRECT_00087 - Dahra_North
347;15.849999999999996;-15.08333333333333;DIRECT_00088 - Tessekre_South
348;15.916666666666673;-15.08333333333333;DIRECT_00089 - Tessekre_North
349;1.7166666666666694;31.41666666666667;DIRECT_00092 - Bundongo_1
350;1.7833333333333323;31.483333333333334;DIRECT_00093 - Bundongo_2
351;1.7833333333333323;31.516666666666666;DIRECT_00094 - Bundongo_3
352;1.7500000000000009;31.61666666666666;DIRECT_00095 - Bundongo_4
353;1.7500000000000009;31.549999999999997;DIRECT_00096 - Bundongo_5
354;1.8166666666666638;31.58333333333333;DIRECT_00097 - Bundongo_6
355;1.8166666666666638;31.549999999999997;DIRECT_00098 - Bundongo_7
356;1.7833333333333323;31.58333333333333;DIRECT_00099 - Bundongo_8
357;-24.150000000000006;21.88333333333334;DIRECT_00102 - Tshane
358;47.85;7.450000000000002;DIRECT_00104 - Harth Forest
359;52.05;16.816666666666677;DIRECT_00106 - Koscianski (PL)
360;-22.21666666666667;-48.14999999999999;DIRECT_00108 - Brotas
361;-22.316666666666663;-46.38333333333334;DIRECT_00109 - Brotas2
362;31.35;35.016666666666666;DIRECT_00110 - Yatir Forest
363;46.18333333333333;-0.4833333333333352;DIRECT_00111 - Chize1
364;46.31666666666666;-0.35000000000000947;DIRECT_00112 - Chize2
365;9.783333333333333;1.5833333333333277;DJOUGOU
366;55.55;12.083333333333327;DK-RIS
367;36.65;-116.05;DRA
368;39.583333333333336;-76.21666666666667;DRAGON_ALDINO
369;39.65;-104.58333333333333;DRAGON_AURORA_EAST
370;36.21666666666667;-120.11666666666666;DRAGON_HURON
371;35.05;134.31666666666663;DRAGON_NISHIHARIMA
372;30.049999999999997;-95.68333333333334;DRAGON_NW_HARRIS_CO
373;36.61666666666667;-119.51666666666667;DRAGON_PARLIER
374;40.18333333333333;-104.75;DRAGON_PLATTEVILLE
375;36.65;-120.38333333333334;DRAGON_TRANQUILITY
376;30.083333333333336;-94.98333333333333;DRAGON_UH_W_LIBERTY
377;40.15;94.31666666666665;DUNHUANG1
378;36.61666666666667;-97.51666666666667;E13
379;44.25;-79.75;EGBERT
380;27.083333333333336;27.983333333333334;EL_FARAFRA
381;-19.150000000000006;15.883333333333338;ETOSHA_PAN
382;38.583333333333336;-7.916666666666672;EVORA
383;25.483333333333334;-80.88333333333334;FLORIDA_COASTAL_EVERGLADES_LTER_FCE
384;48.31666666666666;-105.11666666666666;FORT_PECK
385;-31.08333333333333;141.6833333333333;FOWLERS_GAP
386;48.349999999999994;-105.11666666666666;FPE
387;43.55;1.0833333333333277;FR-AUR
388;36.81666666666666;-115.95;FRENCHMAN_FLAT
389;5.283333333333332;-52.95;GF-GUY
390;-23.549999999999997;15.016666666666664;GOB
391;28.450000000000003;77.11666666666666;GUAL_PAHARI
392;26.483333333333334;80.51666666666664;HAND_N_60708
393;26.31666666666667;80.48333333333333;HAND_S_50608
394;15.349999999999996;-1.549999999999998;HOMBURI
395;40.15;-109.48333333333333;HORSEPOOL
396;52.016666666666666;-8.783333333333347;IE-DRI
397;13.283333333333333;-5.950000000000004;IER_CINZANA
398;36.583333333333336;-100.61666666666666;IHOP-HOMESTEAD
399;31.35;35.05;IL-YAT
400;-16.183333333333337;12.049999999999995;IONA
401;46.016666666666666;13.016666666666664;IT-BE2
402;43.31666666666666;11.249999999999984;IT-LEC
403;42.416666666666664;11.91666666666667;IT-RO1
404;-22.38333333333334;-45.483333333333334;ITAJUBA
405;35.583333333333336;-115.41666666666667;IVANPAH_PLAYA
406;-8.616666666666658;-62.75;JAMARI
407;-9.183333333333335;-63.116666666666674;JAMTOWN
408;32.61666666666667;-106.88333333333334;JORNADA1
409;32.65;-106.75;JORNADA_BASIN_LTER_JRN
410;36.083333333333336;140.01666666666662;JP-MAS
411;-10.150000000000004;31.14999999999999;KASAMA
412;34.983333333333334;-106.51666666666667;KIRTLAND_AFB
413;2.349999999999995;26.049999999999997;KONGO_00001
414;-0.749999999999999;20.716666666666654;KONGO_00002
415;39.083333333333336;-96.58333333333333;KONZA
416;39.083333333333336;-96.58333333333333;KONZAPRARIE
417;53.31666666666666;56.88333333333334;KULGUNINO
418;48.75;-3.483333333333335;LANNION
419;-15.650000000000004;23.283333333333346;LATOYA
420;52.21666666666667;14.116666666666658;LIN
421;29.983333333333334;100.24999999999999;LITANG
422;-14.516666666666664;-60.650000000000006;LOS_FIEROS
423;27.516666666666666;83.24999999999999;LUMBINI
424;30.616666666666667;58.216666666666654;LUT_DESERT_00001
425;34.983333333333334;-97.98333333333333;LW-SCAN
426;-2.5833333333333277;-60.05;MANAUS
427;-2.883333333333339;-59.983333333333334;MANAUS_EMBRAPA
428;46.016666666666666;106.31666666666665;MANDALGOBI
429;45.95;26.049999999999997;MARTINENI
430;52.21666666666667;14.116666666666658;METOBS_LINDENBERG
431;44.45;-121.58333333333333;METOLIUSYP
432;26.450000000000003;80.11666666666666;MOBILE_KANPUR_W2
433;26.549999999999997;80.48333333333333;MOBILE_N_60708
434;26.15;80.51666666666664;MOBILE_S_50608
435;52.41666666666667;-0.25000000000001515;MONKS_WOOD
436;0.5833333333333296;30.35000000000001;MUBFS
437;16.616666666666667;104.65000000000002;MUKDAHAN
438;6.516666666666667;124.81666666666665;ND_MARBEL_UNIV
439;30.116666666666667;34.983333333333334;NEGEV
440;40.81666666666666;-104.75;NEON-CPER
441;37.11666666666667;-119.75;NEON17-SJER
442;35.583333333333336;-115.38333333333334;NEON_IVANPAH
443;40.483333333333334;-103.05;NEON_STERLING
444;42.78333333333333;-100.05;NIABRARA
445;55.916666666666664;-98.31666666666666;NSA_YJP_BOREAS
446;35.05;-97.95;OK_ST_UNIV
447;19.016666666666666;55.483333333333334;OMANI_DESERT
448;17.81666666666667;98.41666666666667;OMKOI
449;48.016666666666666;1.749999999999985;ORLEAN_BRICY
450;29.049999999999997;-111.15;ORS_HERMOSILLO
451;53.516666666666666;-105.51666666666667;PADDOCKWOOD
452;29.049999999999997;79.51666666666664;PANTNAGAR
453;46.81666666666666;6.9166666666666705;PAYERNE
454;49.349999999999994;7.9166666666666705;PFAELZER_WALD
455;15.183333333333339;102.55;PIMAI
456;39.61666666666667;116.18333333333332;PKU_PEK
457;-10.983333333333333;-48.016666666666666;PORTO_NACIONAL
458;46.75;-117.21666666666667;PULLMAN
459;-6.349999999999993;106.65000000000002;PUSPIPTEK
460;16.71666666666667;32.64999999999999;QOZ_EL_HARR
461;31.68333333333333;-7.616666666666661;RAS_EL_AIN
462;20.75;106.11666666666666;RED_RIVER_DELTA
463;50.21666666666667;-104.71666666666667;REGINA
464;31.65;-8.183333333333325;SAADA
465;24.85;55.28333333333332;SAIH_SALAM
466;-1.450000000000002;21.516666666666666;SALONGA
467;-29.41666666666667;-53.849999999999994;SAO_MARTINHO_SONDA
468;30.883333333333333;34.749999999999986;SBO
469;30.883333333333333;34.749999999999986;SEDE_BOKER
470;40.483333333333334;42.81666666666668;SELIM
471;34.35;-106.68333333333334;SEVILLETA1
472;40.85;-104.75;SHORTGRASS_STEPPE_SGS
473;43.75;-96.65;SIOUX_FALLS_X
474;24.25;55.58333333333333;SMART
475;41.95;-93.68333333333334;SMEX
476;-29.41666666666667;-53.849999999999994;SMS
477;24.916666666666664;46.38333333333334;SOLAR_VILLAGE
478;-12.150000000000004;26.35000000000001;SOLWEZI
479;24.916666666666664;46.38333333333334;SOV
480;53.91666666666667;-104.71666666666667;SS_OJP_BOREAS
481;49.88333333333333;21.85000000000001;STRZYZOW
482;50.28333333333333;-111.15;SUFFIELD
483;43.75;-96.65;SXF
484;19.71666666666667;-98.98333333333333;T1_MAX_MEX
485;37.11666666666667;-2.383333333333341;TABERNAS_PSA-DLR
486;-2.8499999999999934;-54.983333333333334;TAPAJOS
487;35.55;8.64999999999999;THALA
488;-28.950000000000003;139.98333333333332;TINGA_TINGANA
489;31.75;-110.08333333333333;TOMBSTONE
490;38.083333333333336;-117.11666666666666;TONOPAH_AIRPORT
491;55.81666666666666;-3.250000000000015;UK-AMO
492;55.916666666666664;-2.883333333333341;UK-ESA
493;51.21666666666667;-2.8500000000000094;UK-TAD
494;35.85;-93.21666666666667;UPPER_BUFFALO
495;36.61666666666667;-97.51666666666667;US-ARM
496;31.616666666666667;-110.51666666666667;US-AUD
497;40.016666666666666;-88.31666666666666;US-BO1
498;48.31666666666666;-105.11666666666666;US-FPE
499;35.11666666666667;-111.78333333333333;US-FUF
500;35.45;-111.78333333333333;US-FWF
501;68.51666666666667;-155.75000000000003;US-IVO
502;44.483333333333334;-121.58333333333333;US-ME2
503;41.18333333333333;-96.48333333333333;US-NE1
504;29.75;-82.25;US-SP1
